timestamp,protocol,loss_rate_pct,trial,fw_size_bytes,total_time_sec,tx_frames,rx_frames,total_frames,retransmit_frames,overhead_pct,status
2026-05-22 14:15:37,Custom,0.00000,18,65536,6.141,9474,258,9732,0,0.00,OK
2026-05-22 14:15:48,Custom,0.00000,19,65536,6.145,9474,258,9732,0,0.00,OK
2026-05-22 14:15:59,Custom,0.00000,20,65536,6.139,9474,258,9732,0,0.00,OK
2026-05-22 14:16:09,Custom,0.00000,21,65536,6.139,9474,258,9732,0,0.00,OK
2026-05-22 14:16:20,Custom,0.00000,22,65536,6.141,9474,258,9732,0,0.00,OK
2026-05-22 14:16:31,Custom,0.00000,23,65536,6.142,9474,258,9732,0,0.00,OK
2026-05-22 14:16:42,Custom,0.00000,24,65536,6.140,9474,258,9732,0,0.00,OK
2026-05-22 14:16:52,Custom,0.00000,25,65536,6.143,9474,258,9732,0,0.00,OK
2026-05-22 14:17:03,Custom,0.00000,26,65536,6.155,9474,258,9732,0,0.00,OK
2026-05-22 14:17:14,Custom,0.00000,27,65536,6.140,9474,258,9732,0,0.00,OK
2026-05-22 14:17:25,Custom,0.00000,28,65536,6.150,9474,258,9732,0,0.00,OK
2026-05-22 14:17:36,Custom,0.00000,29,65536,6.142,9474,258,9732,0,0.00,OK
2026-05-22 14:17:46,Custom,0.00000,30,65536,6.141,9474,258,9732,0,0.00,OK
2026-05-22 14:17:57,Custom,0.01000,1,65536,6.146,9476,260,9736,2,0.02,OK
2026-05-22 14:18:08,Custom,0.01000,2,65536,6.144,9474,258,9732,0,0.00,OK
2026-05-22 14:18:19,Custom,0.01000,3,65536,6.144,9476,260,9736,2,0.02,OK
2026-05-22 14:18:29,Custom,0.01000,4,65536,6.144,9474,258,9732,0,0.00,OK
2026-05-22 14:18:40,Custom,0.01000,5,65536,6.143,9475,259,9734,1,0.01,OK
2026-05-22 14:18:51,Custom,0.01000,6,65536,6.144,9475,259,9734,1,0.01,OK
2026-05-22 14:19:02,Custom,0.01000,7,65536,6.146,9475,259,9734,1,0.01,OK
2026-05-22 14:19:13,Custom,0.01000,8,65536,6.145,9475,259,9734,1,0.01,OK
2026-05-22 14:19:23,Custom,0.01000,9,65536,6.144,9475,259,9734,1,0.01,OK
2026-05-22 14:19:34,Custom,0.01000,10,65536,6.146,9475,259,9734,1,0.01,OK
2026-05-22 14:19:45,Custom,0.01000,11,65536,6.146,9475,259,9734,1,0.01,OK
2026-05-22 14:19:56,Custom,0.01000,12,65536,6.146,9475,259,9734,1,0.01,OK
2026-05-22 14:20:06,Custom,0.01000,13,65536,6.145,9475,259,9734,1,0.01,OK
2026-05-22 14:20:17,Custom,0.01000,14,65536,6.143,9474,258,9732,0,0.00,OK
2026-05-22 14:20:28,Custom,0.01000,15,65536,6.144,9474,258,9732,0,0.00,OK
2026-05-22 14:20:39,Custom,0.01000,16,65536,6.144,9475,259,9734,1,0.01,OK
2026-05-22 14:20:50,Custom,0.01000,17,65536,6.150,9474,258,9732,0,0.00,OK
2026-05-22 14:21:00,Custom,0.01000,18,65536,6.142,9475,259,9734,1,0.01,OK
2026-05-22 14:21:11,Custom,0.01000,19,65536,6.142,9475,259,9734,1,0.01,OK
2026-05-22 14:21:22,Custom,0.01000,20,65536,6.145,9476,260,9736,2,0.02,OK
2026-05-22 14:21:33,Custom,0.01000,21,65536,6.143,9475,259,9734,1,0.01,OK
2026-05-22 14:21:43,Custom,0.01000,22,65536,6.143,9474,258,9732,0,0.00,OK
2026-05-22 14:21:54,Custom,0.01000,23,65536,6.143,9475,259,9734,1,0.01,OK
2026-05-22 14:22:05,Custom,0.01000,24,65536,6.146,9474,258,9732,0,0.00,OK
2026-05-22 14:22:16,Custom,0.01000,25,65536,6.147,9475,259,9734,1,0.01,OK
2026-05-22 14:22:27,Custom,0.01000,26,65536,6.147,9475,259,9734,1,0.01,OK
2026-05-22 14:22:37,Custom,0.01000,27,65536,6.150,9477,261,9738,3,0.03,OK
2026-05-22 14:22:48,Custom,0.01000,28,65536,6.146,9474,258,9732,0,0.00,OK
2026-05-22 14:22:59,Custom,0.01000,29,65536,6.144,9474,258,9732,0,0.00,OK
2026-05-22 14:23:10,Custom,0.01000,30,65536,6.145,9477,261,9738,3,0.03,OK
2026-05-22 14:23:21,Custom,0.05000,1,65536,6.147,9478,262,9740,4,0.04,OK
2026-05-22 14:23:31,Custom,0.05000,2,65536,6.293,9478,261,9739,4,0.04,OK
2026-05-22 14:23:42,Custom,0.05000,3,65536,6.292,9477,260,9737,3,0.03,OK
2026-05-22 14:23:53,Custom,0.05000,4,65536,6.145,9475,259,9734,1,0.01,OK
2026-05-22 14:24:04,Custom,0.05000,5,65536,6.145,9475,259,9734,1,0.01,OK
2026-05-22 14:24:15,Custom,0.05000,6,65536,6.151,9479,263,9742,5,0.05,OK
2026-05-22 14:24:26,Custom,0.05000,7,65536,6.150,9478,262,9740,4,0.04,OK
2026-05-22 14:24:36,Custom,0.05000,8,65536,6.304,9481,264,9745,7,0.07,OK
2026-05-22 14:24:47,Custom,0.05000,9,65536,6.148,9481,265,9746,7,0.07,OK
2026-05-22 14:24:58,Custom,0.05000,10,65536,6.297,9483,266,9749,9,0.09,OK
2026-05-22 14:25:09,Custom,0.05000,11,65536,6.150,9480,264,9744,6,0.06,OK
2026-05-22 14:25:20,Custom,0.05000,12,65536,6.145,9477,261,9738,3,0.03,OK
2026-05-22 14:25:31,Custom,0.05000,13,65536,6.145,9476,260,9736,2,0.02,OK
2026-05-22 14:25:41,Custom,0.05000,14,65536,6.146,9477,261,9738,3,0.03,OK
2026-05-22 14:25:52,Custom,0.05000,15,65536,6.146,9476,260,9736,2,0.02,OK
2026-05-22 14:26:03,Custom,0.05000,16,65536,6.147,9477,261,9738,3,0.03,OK
2026-05-22 14:26:14,Custom,0.05000,17,65536,6.148,9480,264,9744,6,0.06,OK
2026-05-22 14:26:25,Custom,0.05000,18,65536,6.292,9477,260,9737,3,0.03,OK
2026-05-22 14:26:35,Custom,0.05000,19,65536,6.154,9482,266,9748,8,0.08,OK
2026-05-22 14:26:46,Custom,0.05000,20,65536,6.148,9480,264,9744,6,0.06,OK
2026-05-22 14:26:57,Custom,0.05000,21,65536,6.292,9478,261,9739,4,0.04,OK
2026-05-22 14:27:08,Custom,0.05000,22,65536,6.147,9478,262,9740,4,0.04,OK
2026-05-22 14:27:19,Custom,0.05000,23,65536,6.153,9476,260,9736,2,0.02,OK
2026-05-22 14:27:29,Custom,0.05000,24,65536,6.147,9482,265,9747,8,0.08,OK
2026-05-22 14:27:40,Custom,0.05000,25,65536,6.145,9477,261,9738,3,0.03,OK
2026-05-22 14:27:51,Custom,0.05000,26,65536,6.295,9479,262,9741,5,0.05,OK
2026-05-22 14:28:02,Custom,0.05000,27,65536,6.148,9480,264,9744,6,0.06,OK
2026-05-22 14:28:13,Custom,0.05000,28,65536,6.297,9481,264,9745,7,0.07,OK
2026-05-22 14:28:24,Custom,0.05000,29,65536,6.142,9477,261,9738,3,0.03,OK
2026-05-22 14:28:34,Custom,0.05000,30,65536,6.148,9480,264,9744,6,0.06,OK
2026-05-22 14:28:45,Custom,0.10000,1,65536,6.149,9483,267,9750,9,0.09,OK
2026-05-22 14:28:56,Custom,0.10000,2,65536,6.155,9486,270,9756,12,0.13,OK
2026-05-22 14:29:07,Custom,0.10000,3,65536,6.164,9485,269,9754,11,0.12,OK
2026-05-22 14:29:18,Custom,0.10000,4,65536,6.158,9484,268,9752,10,0.11,OK
2026-05-22 14:29:28,Custom,0.10000,5,65536,6.149,9480,264,9744,6,0.06,OK
2026-05-22 14:29:39,Custom,0.10000,6,65536,6.154,9487,270,9757,13,0.14,OK
2026-05-22 14:29:50,Custom,0.10000,7,65536,6.296,9485,268,9753,11,0.12,OK
2026-05-22 14:30:01,Custom,0.10000,8,65536,6.304,9487,270,9757,13,0.14,OK
2026-05-22 14:30:12,Custom,0.10000,9,65536,6.149,9484,268,9752,10,0.11,OK
2026-05-22 14:30:23,Custom,0.10000,10,65536,6.151,9483,266,9749,9,0.09,OK
2026-05-22 14:30:33,Custom,0.10000,11,65536,6.305,9486,269,9755,12,0.13,OK
2026-05-22 14:30:44,Custom,0.10000,12,65536,6.147,9482,266,9748,8,0.08,OK
2026-05-22 14:30:55,Custom,0.10000,13,65536,6.299,9485,268,9753,11,0.12,OK
2026-05-22 14:31:06,Custom,0.10000,14,65536,6.296,9480,263,9743,6,0.06,OK
2026-05-22 14:31:17,Custom,0.10000,15,65536,6.150,9482,266,9748,8,0.08,OK
2026-05-22 14:31:28,Custom,0.10000,16,65536,6.151,9481,265,9746,7,0.07,OK
2026-05-22 14:31:38,Custom,0.10000,17,65536,6.152,9482,266,9748,8,0.08,OK
2026-05-22 14:31:49,Custom,0.10000,18,65536,6.297,9483,266,9749,9,0.09,OK
2026-05-22 14:32:00,Custom,0.10000,19,65536,6.149,9481,265,9746,7,0.07,OK
2026-05-22 14:32:11,Custom,0.10000,20,65536,6.149,9485,269,9754,11,0.12,OK
2026-05-22 14:32:22,Custom,0.10000,21,65536,6.152,9483,267,9750,9,0.09,OK
2026-05-22 14:32:33,Custom,0.10000,22,65536,6.150,9479,263,9742,5,0.05,OK
2026-05-22 14:32:43,Custom,0.10000,23,65536,6.148,9484,267,9751,10,0.11,OK
2026-05-22 14:32:54,Custom,0.10000,24,65536,6.152,9485,269,9754,11,0.12,OK
2026-05-22 14:33:05,Custom,0.10000,25,65536,6.151,9484,268,9752,10,0.11,OK
2026-05-22 14:33:16,Custom,0.10000,26,65536,6.152,9483,267,9750,9,0.09,OK
2026-05-22 14:33:27,Custom,0.10000,27,65536,6.304,9486,269,9755,12,0.13,OK
2026-05-22 14:33:37,Custom,0.10000,28,65536,6.158,9483,267,9750,9,0.09,OK
2026-05-22 14:33:48,Custom,0.10000,29,65536,6.158,9485,269,9754,11,0.12,OK
2026-05-22 14:33:59,Custom,0.10000,30,65536,6.144,9480,264,9744,6,0.06,OK
